Date:  17:12, ÐÇÆÚ¶þ, ¾ÅÔÂ 22, 2020
Model name:u_cylinder_shell
Study name:Thermal 2(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (m)  ,Y (m)  ,Z (m)
13786  ,172.646     ,-1.07197154  ,2.44820118  ,20.56890297
13787  ,174.118     ,-0.34932932  ,3.06673932  ,20.41979027
13788  ,173.572     ,-0.58457160  ,3.13249445  ,20.38008690
13789  ,172.815     ,-0.98008579  ,2.40356755  ,20.59396744
13790  ,173.167     ,-0.79687506  ,2.37737322  ,20.62176704
13791  ,173.548     ,-0.61288226  ,2.40997982  ,20.62812233
13792  ,173.659     ,-0.56901878  ,2.68405747  ,20.54500198
13793  ,172.642     ,-1.06720328  ,2.62619710  ,20.47645569
13794  ,172.165     ,-1.31773162  ,2.51131630  ,20.51291847
13795  ,172.272     ,-1.25767374  ,2.43413711  ,20.54631805
13796  ,172.420     ,-1.16696000  ,2.96977949  ,20.37836456
13797  ,173.198     ,-0.77166080  ,3.12215900  ,20.36807823
13798  ,172.909     ,-0.93987125  ,2.71630383  ,20.49927139
13799  ,172.326     ,-1.23199844  ,2.54151964  ,20.47745132
13800  ,171.139     ,-1.87268269  ,2.50887108  ,20.40244484
13801  ,171.849     ,-1.50689065  ,2.43087268  ,20.50438309
13802  ,172.104     ,-1.33248973  ,2.88641357  ,20.38308907
13803  ,172.219     ,-1.30314791  ,2.62864470  ,20.47759628
13804  ,170.862     ,-2.01069546  ,2.74812078  ,20.28812790
13805  ,170.620     ,-2.15435338  ,3.03591990  ,20.14146233
13806  ,171.827     ,-1.47026753  ,3.12474751  ,20.26687050
13807  ,171.626     ,-1.59434271  ,2.76148224  ,20.37923050
13808  ,170.671     ,-1.81005907  ,3.50583315  ,19.58642197
13809  ,170.707     ,-1.83290589  ,3.55534196  ,19.61538506
13810  ,170.125     ,-2.16256332  ,3.36501408  ,19.61538506
13811  ,170.358     ,-2.29430580  ,3.27660775  ,20.00000000
13812  ,171.088     ,-1.86703002  ,3.23379040  ,20.13588905
13813  ,171.945     ,-1.15734243  ,3.82891083  ,19.61538506
13814  ,171.242     ,-1.51606274  ,3.70156097  ,19.61538506
13815  ,172.101     ,-1.28837121  ,3.50473762  ,20.13589668
13816  ,171.623     ,-1.55200744  ,3.38368440  ,20.14146233
13817  ,171.362     ,-1.69047320  ,3.62523079  ,20.00000000
13818  ,173.413     ,-0.44335285  ,3.97535396  ,19.61538506
13819  ,172.575     ,-0.81922692  ,3.91520977  ,19.61538506
13820  ,172.731     ,-0.95216841  ,3.59785581  ,20.14191055
13821  ,173.509     ,-0.55480349  ,3.74185967  ,20.11187744
13822  ,172.527     ,-1.03527606  ,3.86370301  ,20.00000000
13823  ,175.143     ,0.28535682  ,3.98980856  ,19.61538506
13824  ,174.140     ,-0.09519090  ,3.99886727  ,19.61538506
13825  ,174.782     ,0.02784624  ,3.70598412  ,20.14950371
13826  ,174.237     ,-0.20738862  ,3.77320981  ,20.11379433
13827  ,173.885     ,-0.34862304  ,3.98477840  ,20.00000000
13828  ,177.178     ,1.00459218  ,3.87179470  ,19.61538506
13829  ,175.976     ,0.63200557  ,3.94975567  ,19.61538506
13830  ,177.190     ,0.98524821  ,3.64311028  ,20.11623573
13831  ,176.186     ,0.59933901  ,3.47674823  ,20.23324013
13832  ,175.615     ,0.37562540  ,3.67772222  ,20.15397072
13833  ,175.445     ,0.34862319  ,3.98477840  ,20.00000000
13834  ,178.122     ,1.33821845  ,3.76950550  ,19.61538506
13835  ,178.135     ,1.32125556  ,3.54962182  ,20.10949898
13836  ,177.221     ,1.03527617  ,3.86370301  ,20.00000000
13837  ,179.176     ,1.66166008  ,3.63852787  ,19.61538506
13838  ,180.609     ,2.00000000  ,3.46410155  ,19.61538506
13839  ,180.689     ,2.09736609  ,2.97789168  ,20.18005371
13840  ,179.493     ,1.73425961  ,3.04371119  ,20.24455643
13841  ,179.188     ,1.63835704  ,3.40433669  ,20.11421585
13842  ,181.365     ,2.29430556  ,3.27660799  ,20.00000000
13843  ,179.219     ,1.69047284  ,3.62523103  ,20.00000000
13844  ,167.953     ,-3.24035287  ,-0.69126892  ,20.27147675
13845  ,169.048     ,-2.38709354  ,-0.96228313  ,20.53953743
13846  ,169.056     ,-2.51983070  ,-0.64182734  ,20.53953743
13847  ,169.574     ,-2.17997408  ,-0.64136517  ,20.63344955
13848  ,167.940     ,-2.96173072  ,-1.40185952  ,20.28416061
13849  ,167.950     ,-3.12603402  ,-1.00519645  ,20.28416061
13850  ,168.452     ,-2.82082486  ,-0.92341590  ,20.40386200
13851  ,167.973     ,-3.19159961  ,-0.84577620  ,20.33251953
13852  ,168.573     ,-2.77743793  ,-0.87860602  ,20.48522949
13853  ,170.823     ,-1.37313426  ,-0.64691097  ,20.81005287
13854  ,170.300     ,-1.55945992  ,-0.95582390  ,20.74253464
13855  ,170.250     ,-1.73382330  ,-0.65381771  ,20.74253464
13856  ,169.168     ,-2.02941227  ,-1.54218936  ,20.54771996
13857  ,169.075     ,-2.24056625  ,-1.26700807  ,20.54771996
13858  ,169.651     ,-1.85908365  ,-1.24809623  ,20.64163208
13859  ,169.601     ,-2.03344703  ,-0.94609010  ,20.64163208
13860  ,169.204     ,-2.32813931  ,-0.90131074  ,20.62510872
13861  ,169.879     ,-1.88256097  ,-0.91422296  ,20.73833466
13862  ,168.075     ,-2.53434372  ,-2.04444933  ,20.28948212
13863  ,167.974     ,-2.79571247  ,-1.70382738  ,20.28948212
13864  ,168.572     ,-2.31091523  ,-1.82102084  ,20.40918159
13865  ,168.478     ,-2.52206945  ,-1.54583955  ,20.40918159
13866  ,168.486     ,-2.65480661  ,-1.22538376  ,20.40918159
13867  ,168.607     ,-2.61460614  ,-1.18250751  ,20.50096893
13868  ,168.004     ,-2.91118622  ,-1.46221924  ,20.35091782
13869  ,168.634     ,-2.46427774  ,-1.48596656  ,20.49807739
13870  ,169.248     ,-0.84577668  ,-3.19159961  ,20.33251953
13871  ,169.676     ,-0.87860578  ,-2.77743816  ,20.48522949
13872  ,170.798     ,-0.60921526  ,-2.02963877  ,20.73161125
13873  ,170.096     ,-0.90131110  ,-2.32813907  ,20.62510872
13874  ,169.405     ,-1.18400192  ,-2.63132644  ,20.49526405
13875  ,170.527     ,-0.91422319  ,-1.88256085  ,20.73833466
13876  ,168.330     ,-2.04444933  ,-2.53434396  ,20.28948212
13877  ,168.826     ,-1.82102072  ,-2.31091547  ,20.40918159
13878  ,168.766     ,-1.46221960  ,-2.91118598  ,20.35091782
13879  ,169.186     ,-1.48596632  ,-2.46427798  ,20.49807739
13880  ,171.637     ,-0.87688690  ,-0.63053542  ,20.87533379
13881  ,171.692     ,-0.60545355  ,-1.08616042  ,20.90854836
13882  ,170.938     ,-1.16807926  ,-0.92172778  ,20.81436348
13883  ,170.415     ,-1.35440493  ,-1.23064065  ,20.74684525
13884  ,170.643     ,-1.37658691  ,-0.89632416  ,20.83976173
13885  ,170.994     ,-0.89632434  ,-1.37658679  ,20.83976173
13886  ,170.292     ,-1.19005978  ,-1.67818248  ,20.74727058
13887  ,171.456     ,-0.88027501  ,-0.88027489  ,20.90834236
13888  ,169.282     ,-1.81031108  ,-1.81031120  ,20.55196571
13889  ,169.765     ,-1.63998246  ,-1.51621807  ,20.64587784
13890  ,169.993     ,-1.66484833  ,-1.18387699  ,20.75086212
13891  ,169.345     ,-1.96229649  ,-1.47466838  ,20.63785934
13892  ,169.642     ,-1.47466910  ,-1.96229589  ,20.63785934
13893  ,169.003     ,-1.75557268  ,-2.24638772  ,20.50760269
13894  ,170.108     ,-1.45773780  ,-1.45773768  ,20.74621201
13895  ,168.177     ,-2.31096220  ,-2.31096244  ,20.29227066
13896  ,168.674     ,-2.08753371  ,-2.08753395  ,20.41197014
13897  ,168.737     ,-2.24284935  ,-1.75454652  ,20.50881958
13898  ,168.140     ,-2.52150440  ,-2.03119874  ,20.35914993
13899  ,168.395     ,-2.03119922  ,-2.52150416  ,20.35914993
13900  ,168.851     ,-2.02121425  ,-2.02121401  ,20.50496101
13901  ,168.275     ,-3.34091902  ,0.35108766  ,20.30800819
13902  ,167.821     ,-3.66272235  ,0.34783351  ,20.16247177
13903  ,168.039     ,-3.34083796  ,-0.26572970  ,20.31141472
13904  ,168.511     ,-2.95228696  ,-0.42567179  ,20.38987732
13905  ,169.013     ,-2.64707780  ,-0.34389123  ,20.50957870
13906  ,168.769     ,-3.01886582  ,0.35132292  ,20.43807411
13907  ,169.178     ,-2.73995566  ,0.26417276  ,20.54194260
13908  ,168.534     ,-3.01888490  ,-0.26590559  ,20.44138718
13909  ,169.134     ,-2.60197616  ,-0.29815498  ,20.58646011
13910  ,168.530     ,-2.90866661  ,-0.58104342  ,20.46567917
13911  ,168.597     ,-3.05365539  ,0.00000000  ,20.43253899
13912  ,170.052     ,-1.97433925  ,-0.34342906  ,20.70130920
13913  ,169.699     ,-2.40908885  ,0.26441187  ,20.64716911
13914  ,170.341     ,-2.06824398  ,0.51401681  ,20.72849655
13915  ,169.655     ,-2.26931930  ,-0.29821622  ,20.68604088
13916  ,170.331     ,-1.82300472  ,-0.31072426  ,20.79639053
13917  ,169.682     ,-2.12611556  ,-0.60421151  ,20.70759201
13918  ,169.612     ,-2.39643168  ,-0.00000021  ,20.65518951
13919  ,171.580     ,-1.29066086  ,0.34573275  ,20.89432335
13920  ,170.893     ,-1.72939408  ,0.51447040  ,20.80629349
13921  ,170.882     ,-1.48238337  ,-0.31061870  ,20.86397362
13922  ,170.685     ,-1.72323692  ,0.00000000  ,20.82348824
13923  ,171.765     ,-0.92954129  ,-0.33652231  ,20.88156128
13924  ,172.167     ,-0.94637054  ,0.34586886  ,20.94006920
13925  ,172.943     ,-0.49965551  ,0.26453558  ,20.98117638
13926  ,171.470     ,-1.13928163  ,-0.31103140  ,20.91755867
13927  ,172.283     ,-0.64107656  ,-0.29419485  ,20.97068214
13928  ,171.585     ,-0.93448859  ,-0.58684826  ,20.92806816
13929  ,171.824     ,-1.03855741  ,-0.00000009  ,20.93631363
13930  ,173.945     ,0.29436621  ,-0.29436630  ,20.98979950
13931  ,174.496     ,0.29224324  ,0.29582855  ,20.98982239
13932  ,174.347     ,0.34695631  ,0.00000000  ,20.99291611
13933  ,173.572     ,-0.15271419  ,0.26450869  ,20.99451065
13934  ,172.913     ,-0.29436627  ,-0.29436624  ,20.98979950
13935  ,173.041     ,-0.34695631  ,-0.00000003  ,20.99291611
13936  ,173.106     ,0.31103131  ,-1.13928163  ,20.91755867
13937  ,173.642     ,0.29419494  ,-0.64107651  ,20.97068214
13938  ,172.146     ,-0.31103128  ,-1.13928163  ,20.91755867
13939  ,172.609     ,-0.29419494  ,-0.64107651  ,20.97068214
13940  ,173.367     ,-0.00000000  ,-0.34695631  ,20.99291611
13941  ,172.767     ,0.31061929  ,-1.48238325  ,20.86397362
13942  ,172.490     ,0.32556012  ,-1.72558320  ,20.81663322
13943  ,171.807     ,-0.31061924  ,-1.48238325  ,20.86397362
13944  ,172.723     ,-0.00000000  ,-1.03855741  ,20.93631363
13945  ,172.122     ,0.32528234  ,-2.06411386  ,20.73915291
13946  ,171.669     ,0.27711794  ,-2.36453652  ,20.65979004
13947  ,171.008     ,-0.29821602  ,-2.26931930  ,20.68604088
13948  ,171.439     ,-0.31072405  ,-1.82300472  ,20.79639053
13949  ,172.016     ,-0.00000000  ,-1.72323692  ,20.82348824
13950  ,170.587     ,0.03006341  ,-2.97675371  ,20.42071915
13951  ,171.282     ,0.27692983  ,-2.69598722  ,20.55636215
13952  ,170.926     ,0.11002137  ,-2.80182934  ,20.52419090
13953  ,170.596     ,0.01236207  ,-2.96691680  ,20.46537781
13954  ,170.193     ,-0.26590526  ,-3.01888490  ,20.44138718
13955  ,170.620     ,-0.29815537  ,-2.60197616  ,20.58646011
13956  ,169.929     ,-0.58104318  ,-2.90866685  ,20.46567917
13957  ,171.261     ,-0.00000000  ,-2.39643168  ,20.65518951
13958  ,170.186     ,0.03006341  ,-3.30054760  ,20.29607391
13959  ,170.195     ,0.01235748  ,-3.28957891  ,20.33763504
13960  ,170.001     ,0.04206812  ,-3.46581340  ,20.26120949
13961  ,169.792     ,-0.26573017  ,-3.34083772  ,20.31141472
13962  ,170.473     ,-0.00000000  ,-3.05365539  ,20.43253899
13963  ,168.755     ,-0.09519064  ,-3.99886727  ,19.61538506
13964  ,169.212     ,0.28535610  ,-3.98980856  ,19.61538506
13965  ,169.632     ,0.04208228  ,-3.77973247  ,20.11326790
13966  ,169.748     ,0.34862292  ,-3.98477840  ,20.00000000
13967  ,169.702     ,-0.00000000  ,-3.69052768  ,20.15702248
13968  ,168.042     ,-0.81922758  ,-3.91520953  ,19.61538506
13969  ,168.409     ,-0.44335258  ,-3.97535396  ,19.61538506
13970  ,169.076     ,-0.61345631  ,-3.62466121  ,20.16390991
13971  ,169.356     ,-0.34783292  ,-3.66272259  ,20.16247177
13972  ,168.986     ,-0.34862283  ,-3.98477864  ,20.00000000
13973  ,167.471     ,-1.51606297  ,-3.70156097  ,19.61538506
13974  ,167.759     ,-1.15734124  ,-3.82891130  ,19.61538506
13975  ,168.794     ,-0.95129538  ,-3.53727245  ,20.17024994
13976  ,168.530     ,-1.26493680  ,-3.42050004  ,20.17789841
13977  ,168.358     ,-1.03527582  ,-3.86370301  ,20.00000000
13978  ,167.033     ,-2.16256261  ,-3.36501455  ,19.61538506
13979  ,167.248     ,-1.83290613  ,-3.55534172  ,19.61538506
13980  ,168.308     ,-1.58219242  ,-3.27497816  ,20.18252373
13981  ,168.089     ,-1.88377106  ,-3.10719752  ,20.18418694
13982  ,167.853     ,-1.69047260  ,-3.62523103  ,20.00000000
13983  ,167.706     ,-2.44853187  ,-2.69504595  ,20.11458969
13984  ,166.720     ,-2.73726320  ,-2.91674304  ,19.61538506
13985  ,166.867     ,-2.44761515  ,-3.16372871  ,19.61538506
13986  ,167.924     ,-2.17036963  ,-2.90790057  ,20.18658638
13987  ,167.771     ,-2.43692207  ,-2.68377471  ,20.18822289
13988  ,167.465     ,-2.29430509  ,-3.27660823  ,20.00000000
13989  ,167.597     ,-2.69504547  ,-2.44853210  ,20.11458969
13990  ,167.496     ,-2.95641422  ,-2.10791016  ,20.11458969
13991  ,166.526     ,-3.22108078  ,-2.37163210  ,19.61538506
13992  ,166.610     ,-2.98105788  ,-2.66707587  ,19.61538506
13993  ,167.559     ,-2.90790033  ,-2.17036986  ,20.18658638
13994  ,167.662     ,-2.68377447  ,-2.43692231  ,20.18822289
13995  ,167.191     ,-2.82842708  ,-2.82842684  ,20.00000000
13996  ,167.440     ,-3.15637589  ,-1.82233500  ,20.11458969
13997  ,166.450     ,-3.59795332  ,-1.74777925  ,19.61538506
13998  ,166.470     ,-3.41552496  ,-2.08187175  ,19.61538506
13999  ,167.469     ,-3.27497816  ,-1.58219278  ,20.18252373
14000  ,167.503     ,-3.10719728  ,-1.88377130  ,20.18418694
14001  ,167.025     ,-3.27660799  ,-2.29430556  ,20.00000000
14002  ,167.444     ,-3.46801376  ,-1.10971212  ,20.11458969
14003  ,166.487     ,-3.85536861  ,-1.06589556  ,19.61538506
14004  ,166.445     ,-3.73659158  ,-1.42754447  ,19.61538506
14005  ,167.467     ,-3.53727269  ,-0.95129490  ,20.17024994
14006  ,167.464     ,-3.42050028  ,-1.26493633  ,20.17789841
14007  ,166.964     ,-3.62523079  ,-1.69047296  ,20.00000000
14008  ,166.533     ,-3.93359685  ,-0.72582018  ,19.61538506
14009  ,166.637     ,-3.98477888  ,-0.34862220  ,19.61538506
14010  ,167.514     ,-3.62466145  ,-0.61345577  ,20.16390991
14011  ,167.577     ,-3.66272235  ,-0.34783328  ,20.16247177
14012  ,167.005     ,-3.86370301  ,-1.03527629  ,20.00000000
14013  ,167.387     ,-3.98477864  ,0.34862253  ,20.00000000
14014  ,166.728     ,-4.00000000  ,0.00000000  ,19.61538506
14015  ,167.668     ,-3.69052768  ,-0.00000032  ,20.15702248
14016  ,167.143     ,-3.98477840  ,-0.34862322  ,20.00000000
14017  ,86.367      ,4.31402540  ,0.88211536  ,2.68817592
14018  ,91.037      ,5.20075655  ,0.88955677  ,2.84230518
14019  ,88.790      ,4.69461870  ,0.88211536  ,2.68817592
14020  ,90.637      ,4.99975538  ,0.88211536  ,2.68817592
14021  ,88.067      ,4.61906052  ,0.98480779  ,2.82635188
14022  ,91.816      ,5.44233990  ,0.79547185  ,2.62690091
14023  ,92.067      ,5.54647589  ,0.78803045  ,2.47277164
14024  ,91.416      ,5.24133873  ,0.78803045  ,2.47277164
14025  ,91.269      ,5.24123764  ,0.91639853  ,2.59973288
14026  ,88.563      ,4.55113029  ,0.75812054  ,2.43695450
14027  ,90.410      ,4.85626698  ,0.75812054  ,2.43695450
14028  ,87.840      ,4.47557259  ,0.89672250  ,2.55740666
14029  ,90.263      ,4.85616493  ,0.89672250  ,2.55740666
14030  ,91.042      ,5.09774876  ,0.76756424  ,2.35902810
14031  ,83.545      ,4.15126324  ,0.80470443  ,2.49610782
14032  ,80.000      ,3.88466072  ,0.95363069  ,2.30177879
14033  ,80.000      ,3.81725645  ,1.19522107  ,2.62046051
14034  ,80.000      ,3.85306859  ,1.07417989  ,2.76001740
14035  ,82.822      ,4.07570553  ,0.92750162  ,2.62618089
14036  ,85.018      ,4.31280994  ,0.78563219  ,2.38130617
14037  ,87.544      ,4.18085337  ,0.62542158  ,2.33404565
14038  ,88.689      ,3.94820905  ,0.64159578  ,1.82126999
14039  ,83.999      ,3.92118788  ,0.79011732  ,2.15600395
14040  ,89.017      ,4.34239960  ,0.61282164  ,2.20977879
14041  ,83.999      ,3.94333076  ,0.67092645  ,2.25847626
14042  ,94.930      ,3.99656463  ,-0.16574439  ,1.76922989
14043  ,94.398      ,3.99992800  ,-0.02398607  ,1.57667923
14044  ,91.402      ,3.97919774  ,0.40741208  ,1.76222610
14045  ,95.859      ,3.98520327  ,-0.34373683  ,2.06093407
14046  ,90.711      ,3.99261045  ,0.24302581  ,2.02998018
14047  ,94.415      ,4.83350658  ,-0.34201992  ,2.06030726
14048  ,95.824      ,4.30729103  ,-0.34239987  ,2.06044579
14049  ,91.695      ,4.68967247  ,0.40243578  ,2.08455181
14050  ,90.676      ,4.31939507  ,0.24299315  ,2.02997208
14051  ,93.390      ,4.33333302  ,0.00000000  ,2.00000000
14052  ,94.497      ,5.16683960  ,-0.34201992  ,2.06030726
14053  ,94.061      ,5.69265556  ,-0.34199929  ,2.06029987
14054  ,92.783      ,5.40807724  ,0.44471526  ,2.10432792
14055  ,91.777      ,5.02300453  ,0.40243578  ,2.08455181
14056  ,93.436      ,5.00000000  ,0.00000000  ,2.00000000
14057  ,93.378      ,6.07157993  ,0.28930402  ,2.15532160
14058  ,94.187      ,6.01470995  ,-0.34272775  ,2.06056595
14059  ,93.875      ,6.00000000  ,0.00000000  ,1.66666603
14060  ,93.644      ,5.66666698  ,0.00000000  ,2.00000000
14061  ,92.528      ,5.83106804  ,0.71116781  ,2.39203024
14062  ,92.978      ,6.09758282  ,0.61076039  ,2.27235174
14063  ,93.146      ,6.09983063  ,0.88807690  ,2.03092575
14064  ,93.475      ,6.01302242  ,0.32250634  ,1.78369713
14065  ,92.510      ,5.76741219  ,0.72428983  ,2.31050444
14066  ,93.244      ,5.69266891  ,0.34209692  ,2.06033540
14067  ,93.371      ,6.01471710  ,0.34281561  ,2.06059718
14068  ,92.769      ,6.22132254  ,1.13736510  ,2.56291151
14069  ,92.297      ,5.86660004  ,0.88200295  ,2.68754101
14070  ,92.516      ,6.16253948  ,0.93536991  ,2.83391809
14071  ,92.746      ,6.13311481  ,0.78159553  ,2.56786251
14072  ,92.915      ,6.14228392  ,1.05736780  ,2.32643890
14073  ,92.878      ,6.24748945  ,1.38515890  ,2.50496292
14074  ,92.644      ,6.21498203  ,1.29369187  ,2.87962532
14075  ,92.278      ,5.80294418  ,0.91614026  ,2.59914207
14076  ,92.739      ,6.09474087  ,0.86541796  ,2.49894929
14077  ,83.545      ,4.13400936  ,0.87903154  ,2.87779021
14078  ,86.683      ,3.83440614  ,1.13900340  ,3.46959305
14079  ,80.000      ,3.82906628  ,1.15682781  ,3.16925430
14080  ,82.822      ,4.05845165  ,0.99986780  ,3.01626134
14081  ,80.000      ,3.87772512  ,0.98145312  ,2.80829763
14082  ,94.943      ,5.24135971  ,0.00004927  ,4.00000000
14083  ,88.428      ,4.43675423  ,0.98480773  ,3.17364836
14084  ,90.851      ,4.81734753  ,0.98480773  ,3.17364836
14085  ,85.606      ,4.25673866  ,0.93400669  ,3.35725546
14086  ,92.660      ,4.93820381  ,0.62727237  ,3.77880001
14087  ,91.876      ,5.38340855  ,0.83016551  ,3.17912912
14088  ,92.127      ,5.48754501  ,0.82272410  ,3.02500010
14089  ,92.347      ,5.78348446  ,0.87609112  ,3.17137718
14090  ,91.330      ,5.18230629  ,0.98480773  ,3.17364836
14091  ,92.109      ,5.42388916  ,0.99803233  ,2.93729877
14092  ,92.339      ,5.74401379  ,0.98491949  ,3.17301321
14093  ,93.139      ,5.30316162  ,0.62727237  ,3.77880001
14094  ,91.690      ,5.00000000  ,0.86602539  ,3.50000000
14095  ,92.431      ,6.23452377  ,1.15123546  ,3.65577984
14096  ,92.515      ,6.14844275  ,0.87609112  ,3.17137718
14097  ,92.329      ,6.13771152  ,1.04054248  ,3.86754608
14098  ,92.643      ,6.19571447  ,1.23588467  ,3.21708298
14099  ,92.507      ,6.12313366  ,0.98483950  ,3.17346764
14100  ,92.337      ,5.72991657  ,0.86602539  ,3.50000000
14101  ,92.502      ,6.11048985  ,0.66582572  ,4.15888596
14102  ,92.448      ,6.04982185  ,0.62935817  ,4.24040031
14103  ,92.508      ,6.09367275  ,0.86058545  ,4.05025578
14104  ,93.486      ,5.63643551  ,0.40488547  ,3.91436744
14105  ,92.517      ,5.69823265  ,0.70753586  ,3.70667744
14106  ,92.685      ,6.06307268  ,0.70753288  ,3.70668030
14107  ,93.280      ,6.02459908  ,-0.44293103  ,4.26937294
14108  ,92.755      ,6.01811218  ,0.38022405  ,4.30769157
14109  ,92.941      ,6.00000000  ,0.00000000  ,4.34891033
14110  ,93.793      ,5.62068272  ,0.15383393  ,3.98809671
14111  ,94.628      ,5.62067795  ,-0.15378511  ,3.98810434
14112  ,93.171      ,6.00847721  ,0.26027867  ,3.96553349
14113  ,93.654      ,6.06021833  ,-0.69146228  ,4.20212460
14114  ,95.001      ,5.63642120  ,-0.40476182  ,3.91442227
14115  ,93.851      ,6.00842476  ,-0.25947389  ,3.96574974
14116  ,94.415      ,6.18340874  ,-1.19734287  ,3.68104553
14117  ,93.927      ,6.09647799  ,-0.87322223  ,4.01937294
14118  ,94.883      ,6.12312460  ,-0.98480392  ,3.17366600
14119  ,94.498      ,6.06307983  ,-0.70757085  ,3.70664239
14120  ,96.589      ,5.18265247  ,-0.98480779  ,3.17364812
14121  ,95.628      ,5.74401760  ,-0.98490381  ,3.17310238
14122  ,96.019      ,5.30315685  ,-0.62723404  ,3.77883077
14123  ,95.243      ,5.69822311  ,-0.70747536  ,3.70673800
14124  ,95.516      ,5.72991657  ,-0.86602539  ,3.50000000
14125  ,97.819      ,4.81769371  ,-0.98480779  ,3.17364812
14126  ,100.203     ,4.25597191  ,-0.98486453  ,3.17332602
14127  ,97.249      ,4.93819809  ,-0.62723404  ,3.77883077
14128  ,97.491      ,5.00000000  ,-0.86602539  ,3.50000000
14129  ,104.397     ,3.81820297  ,-1.19219351  ,3.16861343
14130  ,105.580     ,3.83043098  ,-1.15230143  ,3.57185745
14131  ,102.465     ,3.87688589  ,-0.98476225  ,3.17390585
14132  ,107.623     ,3.82834005  ,-1.15922928  ,3.95967865
14133  ,107.094     ,3.88480806  ,-0.95303023  ,4.03299618
14134  ,100.983     ,4.27008343  ,-0.86602539  ,3.50000000
14135  ,105.134     ,3.98880959  ,-0.29899472  ,4.27733231
14136  ,106.682     ,3.93932271  ,-0.69407260  ,4.25263596
14137  ,98.265      ,4.61330986  ,-0.02068691  ,3.99978590
14138  ,99.100      ,4.61330414  ,-0.32360160  ,3.94619346
14139  ,100.572     ,4.31014729  ,-0.64324898  ,3.76565719
14140  ,102.834     ,3.94789696  ,-0.64351386  ,3.76543427
14141  ,103.042     ,3.99975443  ,0.04431218  ,4.27732754
14142  ,95.803      ,3.91369104  ,0.82645172  ,3.83643913
14143  ,102.762     ,3.95533729  ,0.59607685  ,4.37901306
14144  ,103.992     ,3.99418020  ,0.21569526  ,4.44342899
14145  ,96.174      ,4.61330795  ,0.32366097  ,3.94617319
14146  ,94.726      ,4.31014633  ,0.64325947  ,3.76564837
14147  ,100.331     ,4.00000000  ,0.00007168  ,4.00000000
14148  ,91.050      ,3.85048294  ,1.08341193  ,3.61680412
14149  ,84.366      ,3.88939619  ,0.93412971  ,3.35693383
14150  ,89.972      ,4.27008343  ,0.86602539  ,3.50000000
14151  ,93.486      ,3.94791079  ,0.64342993  ,3.76550508
14152  ,79.048      ,10.46265316  ,-0.33038837  ,20.98096657
14153  ,78.948      ,10.16852188  ,-0.38318509  ,20.98968697
14154  ,78.692      ,10.05355072  ,0.09260297  ,20.96290016
14155  ,78.880      ,10.04738617  ,-0.34696195  ,20.99278259
14156  ,78.818      ,10.21265030  ,-0.04650293  ,20.99721146
14157  ,78.739      ,9.94018936  ,-0.12456702  ,20.96146393
14158  ,78.668      ,10.01681709  ,0.11190003  ,20.96310806
14159  ,78.678      ,9.98688984  ,0.05914865  ,20.99978447
14160  ,78.712      ,9.69358826  ,-0.30070218  ,20.98915100
14161  ,78.556      ,9.64259720  ,0.00000000  ,20.99248314
14162  ,78.856      ,10.00000000  ,-0.34695631  ,20.99291611
14163  ,78.726      ,10.05759907  ,0.01857557  ,20.99978447
14164  ,78.613      ,10.17514133  ,0.39977381  ,20.94868088
14165  ,78.623      ,10.14571190  ,0.34784624  ,20.99162865
14166  ,78.533      ,10.53987885  ,0.96549278  ,20.92771339
14167  ,78.454      ,10.15892220  ,0.75173938  ,20.96520042
14168  ,78.739      ,10.33758831  ,0.27120602  ,20.98896217
14169  ,78.671      ,10.21644688  ,0.30740368  ,20.99168205
14170  ,78.647      ,10.18071747  ,0.32859126  ,20.99172401
14171  ,78.868      ,10.85578251  ,0.51577723  ,20.94106674
14172  ,78.641      ,10.64903545  ,0.82663614  ,20.93477440
14173  ,78.847      ,10.44612789  ,0.13184914  ,20.98726082
14174  ,78.699      ,10.45867825  ,0.48462978  ,20.97376823
14175  ,79.083      ,10.57898808  ,-0.29418981  ,20.97515297
14176  ,78.942      ,10.86333656  ,0.34785005  ,20.94888496
14177  ,79.113      ,10.92732811  ,0.00000000  ,20.94926453
14178  ,78.921      ,10.46252918  ,-0.06475635  ,20.98715973
14179  ,78.882      ,10.60939980  ,0.16842590  ,20.97645378
14180  ,173.131     ,2.58669996  ,-2.98521090  ,19.20180702
14181  ,174.095     ,2.84908438  ,-2.71003008  ,19.20180702
14182  ,172.709     ,2.60440731  ,-2.96968389  ,18.81719208
14183  ,171.794     ,2.27697849  ,-3.20576239  ,18.81719208
14184  ,172.324     ,2.27697849  ,-3.20576239  ,19.20180702
14185  ,175.067     ,3.10490942  ,-2.44172859  ,19.20180702
14186  ,173.681     ,2.86023211  ,-2.70138240  ,18.81719208
14187  ,174.818     ,3.13358736  ,-2.40436411  ,18.81719208
14188  ,174.073     ,2.82256222  ,-2.69130874  ,19.17284393
14189  ,176.239     ,3.30533504  ,-2.12986016  ,19.20180702
14190  ,177.397     ,3.51090002  ,-1.80999506  ,19.20180702
14191  ,178.792     ,3.65221500  ,-1.45700741  ,19.20180702
14192  ,175.989     ,3.33401322  ,-2.09249568  ,18.81719208
